OrderID,OrderLineNo,OrderDate,ShipDate,ShipMode,OrderStatus,PaymentMethod,Quantity,Discount,LineTotal,CustomerID,CustomerName,CustomerEmail,CustomerPhone,CustomerAddress,CustomerCity,CustomerState,CustomerZip,CustomerCountry,CustomerSegment,CustomerJoinDate,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductBrand,ProductUnitPrice,ProductWeightKg,SupplierName,SupplierCountry,SalesPersonID,SalesPersonName,SalesPersonEmail,SalesPersonRegion,SalesPersonRegionManager,SalesPersonHireDate,StoreID,StoreCity,StoreState,StoreRegion
ORD-1355,3,26-07-2025,29-07-2025,Standard Class,Delivered,PayPal,2,0.2,802.96,CUST-0015,David Walsh,rsims@example.com,443-545-5812,231 Russell Plains Suite 603,Merrittfort,New Hampshire,55570,United States,Consumer,13-07-2022,PROD-0054,Meridian Chair 438,Furniture,Chairs,Falcon,501.85,8.35,Guzman Inc,Malta,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-08,Andrewport,Maryland,Central
ORD-1356,1,24-01-2025,29-01-2025,Second Class,Delivered,PayPal,8,0,2417.12,CUST-0083,Lori Mason,zhenderson@example.org,+1-788-892-4141x8328,6303 Sandy Crescent,North Sandra,Montana,59925,United States,Home Office,24-08-2023,PROD-0015,Argon Laptop 919,Electronics,Laptops,Zenith,302.14,7.69,Guzman Inc,Malta,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-05,West Richard,South Carolina,East
ORD-1357,1,11-07-2026,18-07-2026,Standard Class,Shipped,Debit Card,2,0,195.18,CUST-0047,Bradley Coleman,lmorrison@example.net,951-215-4479x6275,640 Emily Lodge Suite 820,Holtstad,North Dakota,19215,United States,Home Office,28-10-2024,PROD-0052,Voltura Label 381,Office Supplies,Labels,Falcon,97.59,11.5,Schroeder PLC,Tokelau,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-06,Williamsmouth,Vermont,East
ORD-1358,2,06-09-2024,18-09-2024,Second Class,Delivered,Bank Transfer,2,0,955.92,CUST-0043,Emily Stokes,mmckee@example.com,+1-297-974-6886x23924,181 Miller Estates Suite 782,Karenmouth,Iowa,57841,United States,Corporate,15-01-2021,PROD-0023,Argon Storage 344,Office Supplies,Storage,Pinecrest,477.96,26.9,Meza-Elliott,Mongolia,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-05,West Richard,South Carolina,East
ORD-1359,2,10-01-2025,22-01-2025,Second Class,Delivered,Debit Card,8,0.2,4251.26,CUST-0052,Justin Flores,cmartinez@example.org,(710)746-9632,78774 Johnson Lock,Theresaberg,Wisconsin,66750,United States,Home Office,13-11-2022,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-07,North Julie,Louisiana,South
ORD-1360,2,14-11-2025,16-11-2025,Same Day,Shipped,Store Credit,7,0.1,3460.09,CUST-0090,Zachary Stephens,mayokimberly@example.com,587.259.8564x2059,78593 Craig Shoals Apt. 480,South James,North Dakota,29259,United States,Corporate,18-06-2023,PROD-0047,Falcon Laptop 725,Electronics,Laptops,Zenith,549.22,35.46,Meza-Elliott,Mongolia,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-03,Natalieview,Missouri,South
ORD-1361,2,22-05-2025,02-06-2025,Standard Class,Cancelled,Bank Transfer,3,0.05,3249.85,CUST-0049,Steven Wallace,cochrantammy@example.com,+1-451-588-4422x58313,58957 Cheryl Corners Apt. 467,Gonzalezberg,California,69404,United States,Corporate,21-08-2022,PROD-0050,Falcon Monitor 783,Electronics,Monitors,Argon,1140.3,35.67,"Wolfe, Sloan and Johnson",Reunion,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-01,Rodriguezberg,Georgia,North
ORD-1362,3,19-01-2025,20-01-2025,Second Class,Processing,Store Credit,9,0.2,4676.83,CUST-0006,Michael Lewis,jenniferkhan@example.net,337.263.1165x6670,513 James Mission Apt. 624,North Micheleland,North Carolina,61138,United States,Corporate,31-10-2021,PROD-0005,Argon Binder 880,Office Supplies,Binders,Crestline,649.56,31.17,"Wolfe, Sloan and Johnson",Reunion,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-06,Williamsmouth,Vermont,East
ORD-1363,2,02-07-2025,09-07-2025,Same Day,Shipped,Store Credit,4,0.05,1307.66,CUST-0067,Jennifer Smith,amanda40@example.net,001-762-611-8233x984,56793 Kevin Views Apt. 016,Hopkinstown,Alabama,50211,United States,Corporate,20-06-2022,PROD-0045,Crestline Table 774,Furniture,Tables,Zenith,344.12,26.59,"Foster, Garcia and Turner",Burkina Faso,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-02,North Annaville,Maine,Central
ORD-1364,2,09-03-2026,18-03-2026,Second Class,Delivered,Bank Transfer,8,0.2,3914.75,CUST-0079,Diana Mayer,shawn75@example.net,5179518636,4589 Ashlee Oval Suite 001,Hayesland,Montana,82575,United States,Small Business,02-07-2024,PROD-0004,Pinecrest Kitchen 612,Appliances,Kitchen,Crestline,611.68,4.35,Yu-Brooks,Western Sahara,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-03,Natalieview,Missouri,South
ORD-1365,3,24-06-2025,25-06-2025,Same Day,Cancelled,Debit Card,9,0,2731.68,CUST-0042,Susan Davis DDS,andrew42@example.org,473-832-2141x88805,29270 Diaz Stravenue,Lake Jacqueline,West Virginia,31634,United States,Home Office,06-06-2025,PROD-0016,Crestline Vacuum 385,Appliances,Vacuums,Falcon,303.52,36.94,Guzman Inc,Malta,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-05,West Richard,South Carolina,East
ORD-1366,2,19-04-2026,21-04-2026,Standard Class,Cancelled,Credit Card,8,0.05,5048.38,CUST-0011,Vanessa Cochran,vjohnson@example.com,(534)221-6073x37543,5414 May Locks,Dicksonberg,Kansas,89566,United States,Consumer,27-06-2025,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-08,Andrewport,Maryland,Central
ORD-1367,1,23-06-2025,02-07-2025,First Class,Returned,Store Credit,9,0,9011.97,CUST-0014,Angel Riggs,gibsonolivia@example.net,567.463.2016,83172 Contreras Points Suite 798,Lake Lance,Illinois,56434,United States,Corporate,25-09-2024,PROD-0026,Pinecrest Phone 261,Electronics,Phones,Falcon,1001.33,28.17,Thompson-Johnson,Azerbaijan,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-01,Rodriguezberg,Georgia,North
ORD-1368,1,26-10-2024,01-11-2024,Second Class,Cancelled,PayPal,6,0.2,1894.99,CUST-0027,Jane Mcneil,tylerjohnson@example.net,001-851-471-8702,4596 Melissa Walk,Williamsfort,Virginia,88890,United States,Corporate,17-11-2024,PROD-0042,Pinecrest Accessorie 782,Electronics,Accessories,Meridian,394.79,27.92,Peterson and Sons,Uruguay,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1369,2,30-07-2025,11-08-2025,Standard Class,Delivered,Debit Card,6,0.15,5815.53,CUST-0072,Erika Ramirez,kdiaz@example.org,001-382-880-7374,43426 Jones Rapid Suite 968,Jessicafort,Oregon,66903,United States,Home Office,14-03-2025,PROD-0050,Falcon Monitor 783,Electronics,Monitors,Argon,1140.3,35.67,"Wolfe, Sloan and Johnson",Reunion,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-08,Andrewport,Maryland,Central
ORD-1370,3,21-11-2025,30-11-2025,Standard Class,Delivered,Debit Card,9,0,6706.44,CUST-0001,Brian Yang,garzaanthony@example.org,538.990.8386,26542 Susan Junction Apt. 161,North Judithbury,Iowa,47553,United States,Consumer,26-10-2024,PROD-0022,Voltura Table 692,Furniture,Tables,Nova,745.16,16.83,Thompson PLC,Ghana,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-05,West Richard,South Carolina,East
ORD-1371,1,15-10-2024,17-10-2024,Second Class,Delivered,Bank Transfer,5,0.1,2168.1,CUST-0064,Tracy Grant,paulscott@example.com,+1-317-551-8304x6990,3540 Sharon Streets,Port Steven,Arkansas,15877,United States,Small Business,25-04-2024,PROD-0009,Voltura Vacuum 830,Appliances,Vacuums,Pinecrest,481.8,26.9,"Yu, Banks and Thompson",Monaco,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-07,North Julie,Louisiana,South
ORD-1372,2,29-05-2025,10-06-2025,Standard Class,Returned,Credit Card,6,0,3985.56,CUST-0028,Barry Welch,wendy16@example.org,001-517-824-0050x45562,21969 Tyler Prairie,Finleyfort,Ohio,19259,United States,Home Office,28-09-2021,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-04,Armstrongfort,Arizona,West
ORD-1373,3,12-09-2025,20-09-2025,Standard Class,Returned,Bank Transfer,1,0.1,597.83,CUST-0058,Jennifer Simpson DVM,nancy04@example.net,+1-515-347-8872x874,74205 Bradley Throughway Apt. 296,East Robertburgh,Arizona,56560,United States,Corporate,27-02-2023,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-03,Natalieview,Missouri,South
ORD-1374,3,01-08-2024,13-08-2024,Second Class,Delivered,Bank Transfer,10,0,10023.4,CUST-0075,Michael Flynn,lloydamanda@example.com,737-714-7859x69691,249 Emily Island Apt. 341,Priceborough,Indiana,24493,United States,Consumer,13-06-2022,PROD-0031,Crestline Laptop 658,Electronics,Laptops,Nova,1002.34,23.34,Thompson PLC,Ghana,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-03,Natalieview,Missouri,South
ORD-1375,3,06-10-2024,15-10-2024,Second Class,Processing,Bank Transfer,7,0.05,337.29,CUST-0085,James Hernandez,tranrobin@example.net,+1-263-453-6541x9518,061 Cline Trail,Port Michellebury,Arizona,41224,United States,Corporate,21-03-2022,PROD-0039,Pinecrest Paper 282,Office Supplies,Paper,Pinecrest,50.72,23.9,Thompson PLC,Ghana,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-06,Williamsmouth,Vermont,East
ORD-1376,3,16-10-2025,19-10-2025,First Class,Returned,PayPal,7,0.1,2265.29,CUST-0044,Jennifer Sanders,joe15@example.org,4519522047,010 Lewis Drive Suite 143,Port Shannon,Minnesota,39973,United States,Consumer,11-03-2021,PROD-0019,Falcon Fan 258,Appliances,Fans,Voltura,359.57,38.75,Guzman Inc,Malta,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-03,Natalieview,Missouri,South
ORD-1377,2,27-10-2025,31-10-2025,First Class,Shipped,Debit Card,10,0.15,6372.19,CUST-0071,Mr. David Wright,mwheeler@example.com,924-706-5965,924 Morrison Square Apt. 752,East Ryanchester,Maryland,52699,United States,Consumer,04-06-2025,PROD-0041,Meridian Phone 171,Electronics,Phones,Argon,749.67,26.57,Thompson-Johnson,Azerbaijan,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-04,Armstrongfort,Arizona,West
ORD-1378,2,11-03-2025,23-03-2025,Same Day,Returned,Store Credit,2,0.2,1541.87,CUST-0065,Kristen Rowe,powens@example.com,245-587-7175x3556,48996 Hernandez Isle,Rochaborough,Montana,30650,United States,Small Business,25-06-2022,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-06,Williamsmouth,Vermont,East
ORD-1379,1,07-08-2025,14-08-2025,Standard Class,Cancelled,Debit Card,1,0.1,246.1,CUST-0086,Elizabeth Dean,frichardson@example.org,001-883-620-6038x5050,83670 Jennifer Course,Smithborough,Maine,6255,United States,Home Office,10-03-2025,PROD-0046,Voltura Paper 788,Office Supplies,Paper,Pinecrest,273.45,8.05,Oconnor Group,Somalia,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-05,West Richard,South Carolina,East
ORD-1380,3,30-12-2024,04-01-2025,First Class,Shipped,Credit Card,3,0,2221.62,CUST-0007,Zachary Huff,housemelinda@example.org,(977)436-0260x64746,3098 Julie Centers,South Lindseyside,Connecticut,7073,United States,Consumer,03-07-2023,PROD-0043,Meridian Desk 793,Furniture,Desks,Crestline,740.54,12.11,Guzman Inc,Malta,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-04,Armstrongfort,Arizona,West
ORD-1381,2,04-12-2025,13-12-2025,Standard Class,Returned,Store Credit,1,0,542.83,CUST-0089,Carl Stein,david70@example.org,001-566-470-6625,7209 Deborah Parks Suite 870,North Wendyborough,Tennessee,11998,United States,Home Office,24-12-2021,PROD-0051,Crestline Heater 861,Appliances,Heaters,Falcon,542.83,30.1,"Yu, Banks and Thompson",Monaco,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-04,Armstrongfort,Arizona,West
ORD-1382,3,26-06-2026,30-06-2026,First Class,Delivered,Bank Transfer,9,0.2,5680.73,CUST-0029,Megan Moore,llandry@example.com,+1-664-674-3671x3695,640 Renee Summit,Stevetown,New Jersey,65608,United States,Consumer,29-09-2024,PROD-0048,Meridian Table 349,Furniture,Tables,Crestline,788.99,0.32,Smith-Hardin,Cook Islands,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-07,North Julie,Louisiana,South
ORD-1383,3,23-04-2025,02-05-2025,First Class,Shipped,Store Credit,1,0,321.04,CUST-0050,Maria Cole,david89@example.org,001-626-380-1824x22535,84249 Wayne Extension Apt. 299,Morrowland,Florida,44753,United States,Consumer,17-10-2024,PROD-0027,Zenith Accessorie 999,Electronics,Accessories,Crestline,321.04,35.6,"Yu, Banks and Thompson",Monaco,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-06,Williamsmouth,Vermont,East
ORD-1384,3,09-09-2024,19-09-2024,Second Class,Shipped,PayPal,9,0.15,3839.15,CUST-0057,Breanna Gilbert,johnsantiago@example.net,230.416.5712,773 Morris Rue Apt. 193,Port Amanda,Oklahoma,70644,United States,Home Office,10-04-2024,PROD-0054,Meridian Chair 438,Furniture,Chairs,Falcon,501.85,8.35,Guzman Inc,Malta,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-06,Williamsmouth,Vermont,East
ORD-1385,3,10-01-2025,13-01-2025,Standard Class,Cancelled,Credit Card,3,0.15,665.58,CUST-0058,Jennifer Simpson DVM,nancy04@example.net,+1-515-347-8872x874,74205 Bradley Throughway Apt. 296,East Robertburgh,Arizona,56560,United States,Corporate,27-02-2023,PROD-0012,Voltura Paper 385,Office Supplies,Paper,Falcon,261.01,5.38,Peterson and Sons,Uruguay,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-02,North Annaville,Maine,Central
ORD-1386,2,29-06-2025,02-07-2025,Standard Class,Processing,Bank Transfer,3,0.1,20.47,CUST-0055,Mark Harvey,rhernandez@example.org,8915307562,970 April Points Suite 786,Lake Brett,New Mexico,41625,United States,Corporate,13-05-2025,PROD-0018,Nova Table 268,Furniture,Tables,Meridian,7.58,15.68,"Yu, Banks and Thompson",Monaco,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-05,West Richard,South Carolina,East
ORD-1387,3,14-09-2025,24-09-2025,First Class,Cancelled,Store Credit,1,0.2,110.64,CUST-0020,Michael West,davisjeffrey@example.net,749.757.8856,4431 Leslie Summit Apt. 337,Freemanbury,Vermont,36742,United States,Home Office,16-03-2024,PROD-0003,Pinecrest Laptop 887,Electronics,Laptops,Argon,138.3,17.45,Schroeder PLC,Tokelau,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-06,Williamsmouth,Vermont,East
ORD-1388,3,28-10-2025,06-11-2025,Standard Class,Returned,Debit Card,4,0,1911.84,CUST-0071,Mr. David Wright,mwheeler@example.com,924-706-5965,924 Morrison Square Apt. 752,East Ryanchester,Maryland,52699,United States,Consumer,04-06-2025,PROD-0023,Argon Storage 344,Office Supplies,Storage,Pinecrest,477.96,26.9,Meza-Elliott,Mongolia,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-06,Williamsmouth,Vermont,East
ORD-1389,1,12-07-2025,14-07-2025,First Class,Processing,PayPal,6,0,5782.02,CUST-0054,Andrew Reeves,jstone@example.net,925.695.2694x95888,55169 Robles Stream Apt. 974,New William,North Carolina,86430,United States,Home Office,30-06-2024,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-07,North Julie,Louisiana,South
ORD-1390,3,24-11-2025,03-12-2025,First Class,Cancelled,Debit Card,1,0,809.67,CUST-0038,Jeffrey Anderson MD,vincentwhitaker@example.com,860-860-7159,1605 Laurie River Suite 516,Keithville,Alabama,14376,United States,Consumer,19-10-2021,PROD-0014,Meridian Fan 578,Appliances,Fans,Nova,809.67,39.37,Guzman Inc,Malta,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-08,Andrewport,Maryland,Central
ORD-1391,1,06-01-2026,07-01-2026,Same Day,Processing,Store Credit,6,0.05,1763.52,CUST-0083,Lori Mason,zhenderson@example.org,+1-788-892-4141x8328,6303 Sandy Crescent,North Sandra,Montana,59925,United States,Home Office,24-08-2023,PROD-0040,Zenith Storage 494,Office Supplies,Storage,Voltura,309.39,28.38,Guzman Inc,Malta,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-04,Armstrongfort,Arizona,West
ORD-1392,2,23-10-2024,01-11-2024,Standard Class,Processing,Debit Card,9,0.05,5448.83,CUST-0037,Todd Carlson,moorekaren@example.org,+1-814-376-7976x43815,978 Williams Locks Apt. 034,Ericport,Washington,28187,United States,Small Business,02-06-2024,PROD-0002,Meridian Kitchen 710,Appliances,Kitchen,Falcon,637.29,38.85,Guzman Inc,Malta,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-06,Williamsmouth,Vermont,East
ORD-1393,1,07-02-2026,10-02-2026,Standard Class,Shipped,Debit Card,9,0.1,3463.97,CUST-0042,Susan Davis DDS,andrew42@example.org,473-832-2141x88805,29270 Diaz Stravenue,Lake Jacqueline,West Virginia,31634,United States,Home Office,06-06-2025,PROD-0033,Voltura Accessorie 782,Electronics,Accessories,Zenith,427.65,22.44,Meza-Elliott,Mongolia,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-02,North Annaville,Maine,Central
ORD-1394,3,10-01-2025,14-01-2025,Same Day,Delivered,Debit Card,9,0.2,1787.76,CUST-0088,Ann Aguirre,margaret90@example.org,521-335-6804x42067,21003 James Locks Suite 199,South Kyle,Kentucky,34425,United States,Small Business,03-03-2025,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-02,North Annaville,Maine,Central
ORD-1395,1,07-04-2025,08-04-2025,Second Class,Processing,Store Credit,2,0,1328.52,CUST-0004,Juan Dunlap,maldonadoamanda@example.com,001-551-446-2704x82814,88095 Smith Lake Suite 303,Carlsonmouth,North Dakota,74865,United States,Corporate,26-04-2025,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-06,Williamsmouth,Vermont,East
ORD-1396,2,30-03-2026,04-04-2026,Same Day,Cancelled,PayPal,7,0.05,5278.37,CUST-0010,Carlos Whitney,joycearnold@example.com,-9271,45053 Elizabeth Knoll,Calderonton,Alabama,73886,United States,Consumer,01-01-2025,PROD-0037,Voltura Fan 328,Appliances,Fans,Nova,793.74,16,Copeland Group,Mauritius,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-04,Armstrongfort,Arizona,West
ORD-1397,3,07-07-2026,16-07-2026,Standard Class,Returned,Credit Card,1,0.15,138.8,CUST-0003,Crystal Johnson,richard13@example.net,001-653-876-7242x388,3287 Katelyn Wall Apt. 226,Lake Mark,Wyoming,78673,United States,Home Office,25-11-2020,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-02,North Annaville,Maine,Central
ORD-1398,3,02-03-2025,11-03-2025,First Class,Returned,Credit Card,2,0,1149.98,CUST-0090,Zachary Stephens,mayokimberly@example.com,587.259.8564x2059,78593 Craig Shoals Apt. 480,South James,North Dakota,29259,United States,Corporate,18-06-2023,PROD-0055,Nova Heater 977,Appliances,Heaters,Meridian,574.99,37.72,"Yu, Banks and Thompson",Monaco,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-06,Williamsmouth,Vermont,East
ORD-1399,1,17-08-2025,24-08-2025,Second Class,Shipped,Bank Transfer,1,0.05,61.76,CUST-0037,Todd Carlson,moorekaren@example.org,+1-814-376-7976x43815,978 Williams Locks Apt. 034,Ericport,Washington,28187,United States,Small Business,02-06-2024,PROD-0049,Crestline Monitor 923,Electronics,Monitors,Falcon,65.01,10.04,Meza-Elliott,Mongolia,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-07,North Julie,Louisiana,South
ORD-1400,3,27-12-2025,01-01-2026,Second Class,Delivered,Credit Card,6,0,2157.42,CUST-0070,Cody Cole,fgarcia@example.com,-7259,826 Dominic Hollow,Wardview,Connecticut,35681,United States,Corporate,18-01-2023,PROD-0019,Falcon Fan 258,Appliances,Fans,Voltura,359.57,38.75,Guzman Inc,Malta,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-03,Natalieview,Missouri,South
ORD-1401,2,03-09-2024,12-09-2024,Second Class,Processing,Debit Card,9,0,7143.66,CUST-0001,Brian Yang,garzaanthony@example.org,538.990.8386,26542 Susan Junction Apt. 161,North Judithbury,Iowa,47553,United States,Consumer,26-10-2024,PROD-0037,Voltura Fan 328,Appliances,Fans,Nova,793.74,16,Copeland Group,Mauritius,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-07,North Julie,Louisiana,South
ORD-1402,3,28-11-2024,01-12-2024,First Class,Shipped,Credit Card,3,0,315.96,CUST-0053,Johnny Khan,amitchell@example.org,(624)356-5060x98358,784 David Court Suite 558,East Brandy,Arkansas,48421,United States,Small Business,10-05-2024,PROD-0058,Meridian Chair 706,Furniture,Chairs,Nova,105.32,17.2,"Yu, Banks and Thompson",Monaco,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-03,Natalieview,Missouri,South
